subjid,community,age_group,ageinyears,sex,screen,touchscreen,household,children,younger_children,trialnr,targetposition,targetcenterx,targetcentralityx,clickdistfromtargetcenterx
H0000053,hai||om,5,5.71937029431896,m,0,0,9,4,1,1,10,1667.7850433680494,707.7850433680494,-521.1184173914869
H0000053,hai||om,5,5.71937029431896,m,0,0,9,4,1,2,4,708.4183335104428,251.58166648955716,387.58166648955716
H0000053,hai||om,5,5.71937029431896,m,0,0,9,4,1,3,5,865.6407237505771,94.35927624942292,79.69258923770417
H0000053,hai||om,5,5.71937029431896,m,0,0,9,4,1,4,1,208.72967656238077,751.2703234376193,264.60366694347863
H0000053,hai||om,5,5.71937029431896,m,0,0,9,4,1,5,6,1072.382756960355,112.38275696035498,-476.382756960355
H0000053,hai||om,5,5.71937029431896,m,0,0,9,4,1,6,9,1503.2258944851444,543.2258944851444,-1037.892550979285
H0000053,hai||om,5,5.71937029431896,m,0,0,9,4,1,7,8,1375.0528590725175,415.05285907251755,-824.3861720607988
H0000053,hai||om,5,5.71937029431896,m,0,0,9,4,1,8,3,514.0033134470453,445.99668655295466,360.6633735646734
H0000053,hai||om,5,5.71937029431896,m,0,0,9,4,1,9,7,1261.4409935986862,301.4409935986862,-542.7743065869674
H0000053,hai||om,5,5.71937029431896,m,0,0,9,4,1,10,6,1072.382756960355,112.38275696035498,-219.04944397207373
H0000053,hai||om,5,5.71937029431896,m,0,0,9,4,1,11,3,514.0033134470453,445.99668655295466,380.6633735646734
H0000053,hai||om,5,5.71937029431896,m,0,0,9,4,1,12,1,208.72967656238077,751.2703234376193,649.937010449338
H0000053,hai||om,5,5.71937029431896,m,0,0,9,4,1,13,10,1667.7850433680494,707.7850433680494,-854.4517303797682
H0000053,hai||om,5,5.71937029431896,m,0,0,9,4,1,14,9,1503.2258944851444,543.2258944851444,-624.5592074734257
H0000053,hai||om,5,5.71937029431896,m,0,0,9,4,1,15,8,1375.0528590725175,415.05285907251755,-377.7195460842363
H0000054,hai||om,5,5.333333333333333,m,0,0,10,6,1,1,5,813.9868326047133,146.0131673952867,912.6797933718492
H0000054,hai||om,5,5.333333333333333,m,0,0,10,6,1,2,1,199.9354189812264,760.0645810187737,1546.7312069953362
H0000054,hai||om,5,5.333333333333333,m,0,0,10,6,1,3,8,1443.3574742477845,483.35747424778447,335.30915172877803
H0000054,hai||om,5,5.333333333333333,m,0,0,10,6,1,4,6,991.0884827355702,31.08848273557021,868.9115172644298
H0000054,hai||om,5,5.333333333333333,m,0,0,10,6,1,5,9,1601.5170333323017,641.5170333323017,175.8163406911358
H0000054,hai||om,5,5.333333333333333,m,0,0,10,6,1,6,7,1229.2864010270478,269.28640102704776,514.7135989729522
H0000054,hai||om,5,5.333333333333333,m,0,0,10,6,1,7,2,282.20400801748536,677.7959919825146,1477.7959919825146
H0000054,hai||om,5,5.333333333333333,m,0,0,10,6,1,8,4,642.4528646913474,317.5471353086526,1150.8805093320902
H0000054,hai||om,5,5.333333333333333,m,0,0,10,6,1,9,10,1708.0736723634184,748.0736723634184,54.59295361314412
H0000054,hai||om,5,5.333333333333333,m,0,0,10,6,1,10,4,642.4528646913474,317.5471353086526,1106.8805093320902
H0000054,hai||om,5,5.333333333333333,m,0,0,10,6,1,11,8,1443.3574742477845,483.35747424778447,363.30915172877803
H0000054,hai||om,5,5.333333333333333,m,0,0,10,6,1,12,6,991.0884827355702,31.08848273557021,830.2448912878673
H0000054,hai||om,5,5.333333333333333,m,0,0,10,6,1,13,2,282.20400801748536,677.7959919825146,1527.129366005952
H0000054,hai||om,5,5.333333333333333,m,0,0,10,6,1,14,1,199.9354189812264,760.0645810187737,1593.3979550422112
H0000054,hai||om,5,5.333333333333333,m,0,0,10,6,1,15,9,1601.5170333323017,641.5170333323017,198.4829666676983
H0000055,hai||om,6,6.132785763175907,f,1,0,10,4,2,1,2,429.4526500956688,530.5473499043312,561.21403691605
H0000055,hai||om,6,6.132785763175907,f,1,0,10,4,2,2,9,1572.003742156021,612.003742156021,-478.67036813258346
H0000055,hai||om,6,6.132785763175907,f,1,0,10,4,2,3,8,1387.4075453680068,427.4075453680068,-364.7408583562881
H0000055,hai||om,6,6.132785763175907,f,1,0,10,4,2,4,10,1667.3918175682286,707.3918175682286,-654.0585045799473
H0000055,hai||om,6,6.132785763175907,f,1,0,10,4,2,5,1,208.4490923981811,751.5509076018188,810.2175946135376
H0000055,hai||om,6,6.132785763175907,f,1,0,10,4,2,6,3,595.3547276540702,364.6452723459298,397.97858533421106
H0000055,hai||om,6,6.132785763175907,f,1,0,10,4,2,7,6,983.8732858147598,23.87328581475981,62.79334016180269
H0000055,hai||om,6,6.132785763175907,f,1,0,10,4,2,8,7,1198.4162574614684,238.41625746146838,-209.08294447318713
H0000055,hai||om,6,6.132785763175907,f,1,0,10,4,2,9,4,751.0106428355283,208.9893571644717,283.6559831410342
H0000055,hai||om,6,6.132785763175907,f,1,0,10,4,2,10,8,1387.4075453680068,427.4075453680068,-371.4075453680068
H0000055,hai||om,6,6.132785763175907,f,1,0,10,4,2,11,2,429.4526500956688,530.5473499043312,603.8807239277687
H0000055,hai||om,6,6.132785763175907,f,1,0,10,4,2,12,3,595.3547276540702,364.6452723459298,431.3118983224923
H0000055,hai||om,6,6.132785763175907,f,1,0,10,4,2,13,9,1572.003742156021,612.003742156021,-534.6703681325835
H0000055,hai||om,6,6.132785763175907,f,1,0,10,4,2,14,4,751.0106428355283,208.9893571644717,286.3227311879092
H0000055,hai||om,6,6.132785763175907,f,1,0,10,4,2,15,10,1667.3918175682286,707.3918175682286,-650.0585045799473
H0000056,hai||om,8,8.344969199178644,f,1,0,5,3,2,1,10,1709.4029723651074,749.4029723651074,-218.73634638854492
H0000056,hai||om,8,8.344969199178644,f,1,0,5,3,2,2,8,1314.5050849957659,354.50508499576586,265.49491500423414
